wavenumber_cm-1,fingerprint,label,region,species,hbond_character
3689.445709946849,-0.048656751605072456,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3690.6605922551253,-0.048656751605072456,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3691.2680334092634,-0.048656751605072456,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3691.8754745634014,-0.048656751605072456,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3693.090356871678,-0.044764211476666656,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3693.697798025816,-0.044764211476666656,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3694.3052391799547,-0.044764211476666656,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3694.912680334093,-0.044764211476666656,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3696.127562642369,-0.044764211476666656,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3696.735003796507,-0.044764211476666656,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3697.3424449506456,-0.04087167134826086,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3698.5573272589218,-0.04087167134826086,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3699.16476841306,-0.04087167134826086,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3699.772209567198,-0.04087167134826086,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3700.9870918754746,-0.04087167134826086,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3701.5945330296126,-0.04087167134826086,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3702.201974183751,-0.03697913121985506,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3703.4168564920274,-0.03697913121985506,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3704.0242976461655,-0.03697913121985506,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3704.6317388003035,-0.03697913121985506,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3705.84662110858,-0.03697913121985506,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3706.4540622627183,-0.03697913121985506,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3707.061503416857,-0.03308659109144927,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3708.276385725133,-0.03308659109144927,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3708.883826879271,-0.03308659109144927,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3709.491268033409,-0.03308659109144927,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3710.0987091875477,-0.03308659109144927,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3711.313591495824,-0.03308659109144927,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3711.921032649962,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3712.5284738041,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3713.7433561123767,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3714.3507972665147,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3714.9582384206533,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3716.1731207289295,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3716.7805618830675,-0.02919405096304347,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3717.3880030372056,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3718.6028853454823,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3719.2103264996204,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3719.8177676537584,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3721.032649962035,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3721.640091116173,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3722.2475322703112,-0.025301510834637674,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3723.462414578588,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3724.069855732726,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3724.677296886864,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3725.8921791951407,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3726.4996203492788,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3727.107061503417,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3727.714502657555,-0.021408970706231878,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3728.9293849658316,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3729.5368261199696,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3730.1442672741077,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3731.3591495823844,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3731.9665907365224,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3732.5740318906605,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3733.788914198937,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3734.3963553530753,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3735.0037965072133,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3736.2186788154895,-0.01751643057782608,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3736.826119969628,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3737.433561123766,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3738.6484434320428,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3739.255884586181,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3739.863325740319,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3741.078208048595,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3741.6856492027337,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3742.2930903568717,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3742.90053151101,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3744.115413819286,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3744.7228549734245,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3745.3302961275626,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3746.5451784358393,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3747.1526195899773,-0.013623890449420287,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3747.7600607441154,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3748.9749430523916,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3749.58238420653,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3750.1898253606682,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3751.404707668945,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3752.012148823083,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3752.619589977221,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3753.834472285497,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3754.4419134396358,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3755.049354593774,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3756.26423690205,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3756.871678056188,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3757.4791192103266,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3758.694001518603,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3759.3014426727414,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3759.9088838268794,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3760.5163249810175,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3761.7312072892937,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3762.3386484434322,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3762.9460895975703,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3764.1609719058465,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3764.7684130599846,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3765.375854214123,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3766.5907365223993,-0.00973135032101449,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3767.198177676538,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3767.805618830676,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3769.020501138952,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3769.62794229309,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3770.2353834472287,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3771.450265755505,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3772.057706909643,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3772.665148063781,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3773.8800303720577,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3774.487471526196,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3775.0949126803343,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3775.7023538344724,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3776.9172361427486,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3777.5246772968867,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3778.1321184510252,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3779.3470007593014,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3779.9544419134395,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3780.5618830675776,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3781.776765375854,-0.0058388101926086945,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3782.3842065299923,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3782.991647684131,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3784.206529992407,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3784.813971146545,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3785.421412300683,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3786.63629460896,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3787.243735763098,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3787.8511769172364,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3789.0660592255126,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3789.6735003796507,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3790.280941533789,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3791.4958238420654,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3792.1032649962035,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3792.7107061503416,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3793.3181473044797,-0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3794.5330296127563,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3795.1404707668944,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3795.747911921033,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3796.962794229309,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3797.570235383447,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3798.1776765375853,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3799.392558845862,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3800.0,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3800.0,0.0019462700642028982,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3800.0,0.05254929173347825,VII / L2 negative bonded motif,L2,VII,"second-layer H-bonded motif, opposite orientation to VIII"
3000.0,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3000.0,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3000.607441154138,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3001.8223234624147,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3002.429764616553,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3003.037205770691,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3004.2520880789675,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3004.8595292331056,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3005.4669703872437,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3006.6818526955203,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3007.2892938496584,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3007.8967350037965,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3008.5041761579346,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3009.719058466211,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3010.3264996203493,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3010.9339407744874,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3012.148823082764,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3012.756264236902,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3013.36370539104,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3014.578587699317,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3015.186028853455,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3015.793470007593,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3017.0083523158696,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3017.6157934700077,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3018.223234624146,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3019.438116932422,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3020.0455580865605,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3020.6529992406986,0.0,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3021.8678815489748,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3022.4753227031133,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3023.0827638572514,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3024.2976461655276,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3024.905087319666,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3025.512528473804,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3026.1199696279423,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3027.3348519362185,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3027.942293090357,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3028.549734244495,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3029.7646165527713,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3030.37205770691,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3030.979498861048,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3032.194381169324,0.0032622295672329413,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3032.8018223234626,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3033.4092634776007,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3034.624145785877,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3035.2315869400154,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3035.8390280941535,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3037.0539104024297,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3037.6613515565678,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3038.2687927107063,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3039.4836750189825,0.006524459134465883,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3040.0911161731206,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3040.698557327259,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3041.305998481397,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3042.5208807896734,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3043.128321943812,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3043.73576309795,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3044.950645406226,0.009786688701698824,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3045.5580865603642,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3046.165527714503,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3047.380410022779,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3047.987851176917,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3048.5952923310556,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3049.8101746393318,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3050.41761579347,0.013048918268931765,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3051.0250569476084,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3052.2399392558846,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3052.8473804100227,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3053.454821564161,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3054.6697038724374,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3055.2771450265755,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3055.8845861807135,0.01631114783616471,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3057.09946848899,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3057.7069096431283,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3058.3143507972663,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3058.921791951405,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3060.136674259681,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3060.744115413819,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3061.3515565679577,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3062.566438876234,0.019573377403397648,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3063.173880030372,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3063.78132118451,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
3064.9962034927867,0.02283560697063059,VIII / L2 positive bonded motif,L2,VIII,"second-layer H-bonded motif, partially cancels VII"
